2021-05-13 15:22:25,030  INFO | [Ljava.lang.String;@dabb23.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 17 
2021-05-13 16:35:45,032  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 209 
2021-05-13 16:35:45,032  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 209 was published successfully 
2021-05-13 16:35:45,050  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 247 
2021-05-13 16:35:45,050  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 247 
2021-05-13 16:35:45,050  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 247 
2021-05-13 16:35:45,055  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 249 
2021-05-13 16:35:45,055  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 249 
2021-05-13 16:35:50,022  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 251 
2021-05-13 16:35:50,023  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 251 
2021-05-13 16:35:50,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 267 
2021-05-13 16:35:50,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 267 
2021-05-13 16:35:50,027  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 249 
2021-05-13 16:35:50,027  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 249 
2021-05-13 16:35:50,031  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 233 was published successfully 
2021-05-13 16:35:50,039  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 233 
2021-05-13 16:35:50,039  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 233 
2021-05-13 16:35:50,039  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 233 
2021-05-13 16:35:55,031  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 215 was published successfully 
2021-05-13 16:35:55,033  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 215 
2021-05-13 16:35:55,033  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 215 
2021-05-13 16:35:55,033  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 269 
2021-05-13 16:35:55,033  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 269 
2021-05-13 16:35:55,034  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 215 
2021-05-13 16:35:55,035  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 235 
2021-05-13 16:35:55,035  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 235 
2021-05-13 16:35:55,038  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 251 
2021-05-13 16:35:55,038  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 251 
2021-05-13 16:35:55,038  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 251 
2021-05-13 16:36:00,027  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 253 
2021-05-13 16:36:00,027  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 253 
2021-05-13 16:36:00,034  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 271 
2021-05-13 16:36:00,035  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 271 
2021-05-13 16:36:00,044  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 237 was published successfully 
2021-05-13 16:36:00,048  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 237 
2021-05-13 16:36:00,048  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 237 
2021-05-13 16:36:00,048  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 237 
2021-05-13 16:36:05,025  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 227 was published successfully 
2021-05-13 16:36:05,027  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 227 
2021-05-13 16:36:05,027  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 227 
2021-05-13 16:36:05,027  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 227 
2021-05-13 16:36:05,027  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 255 
2021-05-13 16:36:05,027  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 255 
2021-05-13 16:36:05,028  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 273 
2021-05-13 16:36:05,028  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 273 
2021-05-13 16:36:05,038  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 253 
2021-05-13 16:36:05,038  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 253 
2021-05-13 16:36:10,032  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 239 was published successfully 
2021-05-13 16:36:10,038  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 239 
2021-05-13 16:36:10,038  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 239 
2021-05-13 16:36:10,038  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 275 
2021-05-13 16:36:10,038  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 275 
2021-05-13 16:36:10,040  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 257 
2021-05-13 16:36:10,040  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 257 
2021-05-13 16:36:10,041  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 255 
2021-05-13 16:36:10,041  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 255 
2021-05-13 16:36:15,029  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 257 
2021-05-13 16:36:15,029  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 257 
2021-05-13 16:36:15,042  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 241 
2021-05-13 16:36:15,043  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 241 
2021-05-13 16:36:15,044  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 277 
2021-05-13 16:36:15,044  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 277 
2021-05-13 16:36:15,118  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 217 was published successfully 
2021-05-13 16:36:15,121  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 217 
2021-05-13 16:36:15,121  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 217 
2021-05-13 16:36:20,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 279 
2021-05-13 16:36:20,026  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 279 
2021-05-13 16:36:20,026  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 259 
2021-05-13 16:36:20,026  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 259 
2021-05-13 16:36:20,028  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 213 was published successfully 
2021-05-13 16:36:20,041  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 213 
2021-05-13 16:36:20,041  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 213 
2021-05-13 16:36:20,076  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 257 
2021-05-13 16:36:20,076  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 257 
2021-05-13 16:36:25,028  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 223 was published successfully 
2021-05-13 16:36:25,029  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 223 
2021-05-13 16:36:25,029  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 223 
2021-05-13 16:36:25,031  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 261 
2021-05-13 16:36:25,031  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 261 
2021-05-13 16:36:25,032  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 281 
2021-05-13 16:36:25,032  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 281 
2021-05-13 16:36:25,050  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 259 
2021-05-13 16:36:25,050  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 259 
2021-05-13 16:36:30,012  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 243 was published successfully 
2021-05-13 16:36:30,013  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 263 
2021-05-13 16:36:30,013  INFO | [Ljava.lang.String;@11cda84.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 263 
2021-05-13 16:36:30,014  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 243 
2021-05-13 16:36:30,014  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 243 
2021-05-13 16:36:30,020  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 283 
2021-05-13 16:36:30,020  INFO | [Ljava.lang.String;@160e7a6.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 283 
2021-05-13 16:36:30,037  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 261 
2021-05-13 16:36:30,037  INFO | [Ljava.lang.String;@f315f1.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 261 
2021-05-13 16:36:35,021  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 231 was published successfully 
2021-05-13 16:36:35,024  INFO | [Ljava.lang.String;@91fba9.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 231 
